Serial,hours_per_day,tot_wellbeing,sex,minority,deprived
1117835,1.25,48,male,1,1
1117837,4,62,male,1,1
1117838,5,40,male,1,1
1117839,3,45,male,1,1
1117841,5.5,53,male,1,1
1117842,2.5,56,male,1,1
1117843,1.75,43,male,1,1
1117844,7,49,male,1,1
1117845,4,56,male,1,1
1117846,1.5,62,male,1,1
1117850,2,48,male,1,1
1117851,5,14,male,1,1
1117852,1.25,59,male,1,1
1117853,6.5,49,male,1,1
1117861,1.5,51,male,1,1
1117863,3,42,male,1,1
1117866,5,52,male,1,1
1117868,2,51,male,1,1
1117869,7,55,male,0,1
1117871,5,51,male,1,1
1117874,7,42,male,1,1
1117876,2,47,male,1,1
1117877,4,49,male,1,1
1117878,4,51,male,1,1
1117879,3.5,42,male,1,1
1117883,3.5,35,male,1,1
1117885,2.5,47,male,1,1
1117886,6,43,male,1,1
1117888,2,53,male,1,1
1117892,1.25,30,male,1,1
1117894,3.5,45,male,1,1
1117897,3,53,male,1,1
1117898,1.25,46,male,1,1
1117899,7,43,male,1,1
1117901,1.5,46,male,1,1
1117905,2.5,58,male,1,1
1117907,2.5,49,male,1,1
1117908,2.5,46,male,1,1
1117910,2,60,male,1,1
1117911,4,58,male,1,1
1117913,2.5,52,male,1,1
1117915,4.5,68,male,1,1
1117916,3,51,male,1,1
1117917,2,61,male,1,1
1117919,1.5,60,male,1,1
1117922,2,57,male,1,1
1117923,6,41,male,1,1
1117924,1.5,59,male,1,1
1117927,1.5,39,male,1,1
1117934,4.5,67,male,1,1
1117936,3.5,45,male,1,1
1117937,1.5,50,male,1,1
1117939,2.5,49,male,1,1
1117946,1.5,59,male,1,1
1117952,1.5,52,male,1,1
1117956,6,60,male,1,1
1117957,4,24,male,1,1
1117958,3.5,44,male,1,1
1117960,5,58,male,1,1
1117961,6,38,male,1,1
1117963,3,57,male,1,1
1117964,2.5,51,male,1,1
1117966,5,60,male,1,1
1117967,3,40,male,1,1
1117971,7,36,male,1,1
1117972,3,50,male,1,1
1117973,3.5,48,male,1,1
1117974,2.5,45,male,1,1
1117975,7,58,male,1,1
1117976,2,49,male,1,1
1117978,6,54,male,1,1
1117981,3.5,54,male,1,1
1117984,2.5,45,male,1,1
1117987,2.5,60,male,1,1
1117988,7,33,female,0,1
1117990,3,38,female,0,1
1117991,1.5,48,female,0,1
1117992,1.5,43,female,0,1
1117995,5.5,40,female,0,1
1117996,7,45,female,0,1
1117997,5,41,female,1,1
1117998,6.5,48,female,0,1
1117999,3.5,45,female,0,1
1118000,4.5,57,female,0,1
1118002,4,59,female,0,1
1118003,2.5,55,female,0,1
1118004,5,46,female,0,1
1118005,3.5,42,female,0,1
1118006,6.5,57,female,0,1
1118007,3.5,45,female,0,1
1118008,7,29,female,0,1
1118009,2,43,female,0,1
1118011,4,57,female,1,1
1118013,5.5,39,female,1,1
1118017,1.5,40,female,1,1
1118020,7,36,female,1,1
1118021,6.5,43,female,1,1
1118022,6.5,58,female,1,1
1118025,5.5,33,female,1,1
1118026,5,55,female,0,1
1118027,4,56,female,1,1
1118028,4.5,40,female,1,1
1118029,6,36,female,1,1
1118031,6.5,52,male,1,1
1118032,3.5,42,male,1,1
1118037,6.5,57,male,1,1
1118038,2,61,male,1,1
1118039,3,64,male,1,1
1118040,6,30,male,0,0
1118042,2,36,male,0,0
1118043,2.5,49,male,0,0
1118045,7,39,male,0,0
1118046,3.5,54,male,0,0
1118047,2.5,47,male,0,0
1118051,2,52,male,0,0
1118053,7,53,male,1,0
1118054,2,46,female,1,1
1118060,7,46,female,1,1
1118061,5.5,48,female,1,1
1118062,7,32,female,1,1
1118063,4.5,33,female,1,1
1118064,4,46,female,1,1
1118065,2.5,50,female,1,1
1118069,7,51,female,1,1
1118077,1.5,61,female,1,1
1118078,1.25,57,female,1,1
1118079,2.5,50,female,1,1
1118083,7,36,female,1,1
1118085,1.25,45,female,1,1
1118086,7,59,female,1,1
1118087,3.5,43,female,1,1
1118088,2.5,51,female,0,1
1118089,2,44,male,0,1
1118091,7,38,male,0,1
1118093,6,53,male,0,1
1118094,7,58,male,0,1
1118098,7,45,male,0,1
1118099,7,63,male,0,1
1118100,7,48,male,0,1
1118103,7,54,female,0,1
1118104,4,44,male,0,1
1118105,5.5,54,male,0,1
1118107,4.5,53,male,0,1
1118109,7,58,male,0,1
1118110,7,65,male,0,1
1118111,2,36,male,0,1
1118112,2.5,50,male,0,1
1118114,1.25,51,male,0,1
1118117,7,60,male,0,1
1118120,2.5,57,male,0,1
1118124,7,47,male,0,1
1118126,2.5,49,male,0,1
1118128,7,64,male,0,1
1118129,2.5,48,male,0,1
1118130,1.5,51,male,0,1
1118131,3,53,male,0,1
1118133,7,53,male,0,1
1118134,2,58,male,0,1
1118138,6,49,male,0,1
1118140,6,49,male,0,1
1118141,4.5,35,female,0,1
1118143,7,29,female,0,1
1118144,7,31,female,0,1
1118145,3.5,47,female,0,1
1118146,3,44,female,0,1
1118147,3,42,female,0,1
1118149,2,48,female,0,1
1118150,1.25,43,female,0,1
1118151,1.5,60,female,0,1
1118152,6,24,female,0,1
1118153,2.5,67,female,0,1
1118154,6.5,22,female,0,1
1118156,3.5,56,female,0,1
1118158,4,46,female,0,1
1118159,4,44,female,0,1
1118160,7,32,female,1,1
1118161,2.5,56,female,0,1
1118162,2.5,45,female,0,1
1118165,7,41,female,0,1
1118166,6.5,30,female,0,1
1118167,7,52,female,0,1
1118168,7,34,female,0,1
1118170,7,32,female,0,1
1118171,2,54,female,0,1
1118173,5,37,female,0,1
1118174,2.5,37,female,0,1
1118175,5,41,female,1,1
1118177,2.5,38,female,0,1
1118178,6,51,female,0,1
1118179,5,34,female,0,1
1118180,7,42,female,0,1
1118182,7,34,female,0,1
1118183,2,53,female,0,1
1118184,7,45,female,0,1
1118185,7,59,female,0,1
1118188,2.5,42,female,0,1
1118191,5,39,female,0,1
1118192,3.5,33,female,0,1
1118193,7,47,female,0,1
1118194,7,57,female,1,1
1118195,5.5,44,female,0,1
1118196,5.5,48,female,0,1
1118197,5,37,female,0,1
1118198,5.5,50,female,0,1
1118200,6.5,39,female,0,1
1118201,3,51,female,0,1
1118203,3,42,female,0,1
1118204,4.5,38,female,0,1
1118205,1.5,51,female,0,1
1118206,6.5,51,female,0,1
1118207,2,52,female,0,1
1118208,1.75,47,female,0,1
1118209,4,30,female,0,1
1118210,3,45,female,0,1
1118212,6.5,58,female,0,1
1118213,6,51,female,0,1
1118214,2.5,42,female,0,1
1118215,2,21,female,0,1
1118216,1.5,56,female,0,1
1118218,5.5,40,female,0,1
1118219,6,58,female,0,1
1118220,2,56,female,0,1
1118221,3,44,female,0,1
1118224,4.5,50,female,0,1
1118225,6.5,48,female,0,1
1118226,3,53,female,0,1
1118227,3,41,female,0,1
1118229,7,43,female,0,1
1118231,4,51,female,0,1
1118232,7,40,female,0,1
1118233,7,67,female,0,1
1118236,7,54,female,0,1
1118237,2.5,56,female,0,1
1118239,2.5,42,female,0,1
1118240,2,38,female,0,1
1118241,2,55,female,0,1
1118247,1.5,50,male,1,1
1118248,6,52,male,1,1
1118249,1.25,44,male,0,1
1118250,3,47,male,1,1
1118253,5,66,male,1,1
1118254,7,54,male,1,1
1118258,2,55,female,0,0
1118261,3.5,39,female,0,0
1118262,1.5,50,female,0,0
1118264,6,52,female,0,0
1118266,6,55,female,0,0
1118268,7,38,female,0,0
1118269,5,50,female,0,0
1118270,1.5,33,female,0,0
1118271,7,26,female,0,0
1118273,7,29,female,0,0
1118274,3.5,39,female,0,0
1118275,2.5,46,female,0,0
1118276,3,54,female,0,0
1118277,6,46,female,0,0
1118279,7,51,female,0,0
1118281,4.5,39,female,0,0
1118282,2.5,38,female,0,0
1118283,3,49,female,0,0
1118284,1.25,36,female,0,0
1118285,7,44,female,0,0
1118286,6,31,female,0,0
1118287,5.5,42,female,0,0
1118289,2,36,female,0,0
1118290,2,48,female,0,0
1118291,3,57,female,0,0
1118292,1.5,41,female,0,0
1118293,2,56,female,0,0
1118294,5,22,female,0,0
1118296,6,46,female,0,0
1118297,4,21,female,0,0
1118298,3,34,female,0,0
1118299,5,36,female,0,0
1118301,4,57,female,0,0
1118303,7,53,female,0,0
1118304,5,43,female,0,0
1118305,1.5,64,female,0,0
1118307,1.5,35,female,0,0
1118309,3,51,female,0,0
1118313,4,49,female,0,0
1118314,2.5,31,female,0,0
1118315,5.5,38,female,0,0
1118319,6,36,female,0,0
1118320,6,50,female,0,0
1118321,1.5,44,female,1,0
1118322,3.5,44,female,0,0
1118323,3.5,44,female,0,0
1118324,6,53,male,0,0
1118325,7,43,female,0,0
1118326,4,43,female,0,0
1118327,4.5,49,female,0,0
1118329,7,39,female,0,0
1118331,4.5,45,female,0,0
1118333,3.5,45,female,0,0
1118334,4,34,female,0,0
1118335,1.5,38,female,0,0
1118336,5.5,41,female,0,0
1118338,7,32,female,0,0
1118340,6.5,43,female,0,0
1118341,7,43,female,0,0
1118343,1.5,34,female,0,0
1118344,5,57,female,0,0
1118345,4.5,36,female,0,0
1118346,4.5,32,female,0,0
1118347,7,31,female,0,0
1118348,1.5,53,female,0,0
1118349,2.5,55,female,0,0
1118350,6.5,43,female,0,0
1118351,7,47,female,0,0
1118352,4,46,female,0,0
1118353,2,49,female,0,0
1118355,5.5,50,female,0,0
1118356,6.5,61,female,0,0
1118357,4,36,female,0,0
1118359,4.5,37,female,0,0
1118360,7,32,female,0,0
1118361,6,52,female,0,0
1118362,4.5,49,female,0,0
1118363,4.5,54,female,0,0
1118364,3.5,48,female,0,0
1118365,3.5,27,female,0,0
1118369,1.25,43,female,0,0
1118371,3,51,female,0,0
1118372,1.5,41,female,0,0
1118373,1.5,68,female,0,0
1118374,2.5,63,female,0,0
1118378,4,46,female,0,0
1118381,6.5,56,female,0,0
1118382,1.25,58,female,0,0
1118383,4.5,34,female,0,0
1118384,7,44,female,0,0
1118385,5,37,female,0,0
1118386,5.5,39,female,0,0
1118387,1.5,42,female,0,0
1118388,6,56,female,0,0
1118389,7,43,female,0,0
1118391,4.5,55,female,0,0
1118392,6.5,38,female,0,0
1118394,6.5,50,female,0,0
1118395,4,40,female,0,0
1118397,1.5,49,female,0,0
1118398,3,48,female,0,0
1118400,7,42,female,0,0
1118402,3,40,female,0,0
1118403,2.5,38,female,0,0
1118404,2.5,45,female,0,0
1118406,7,42,female,0,0
1118408,3.5,35,female,0,0
1118409,5.5,40,female,0,0
1118411,2.5,47,female,0,0
1118412,7,53,female,0,0
1118416,7,49,female,0,0
1118417,7,57,female,0,0
1118418,5.5,47,female,0,0
1118419,2.5,60,female,0,0
1118420,6,28,female,0,0
1118421,1.5,37,female,0,0
1118422,3.5,64,female,0,0
1118424,2.5,39,female,0,0
1118425,6,58,female,0,0
1118426,4.5,50,female,0,0
1118427,5,28,female,0,0
1118428,5.5,40,female,0,0
1118430,5.5,36,female,0,0
1118431,3.5,46,female,1,0
1118433,5.5,48,female,0,0
1118434,7,50,female,0,0
1118435,4.5,31,female,0,0
1118437,2.5,46,female,0,0
1118439,6,53,female,0,0
1118442,3,38,female,0,0
1118443,7,53,female,0,0
1118449,1.5,48,female,0,0
1118451,7,56,female,0,0
1118452,4,47,female,0,0
1118454,4,50,female,0,0
1118456,3,49,female,0,0
1118457,3,56,female,0,0
1118458,6.5,42,female,0,0
1118460,3,38,female,0,0
1118461,4,47,female,0,0
1118462,7,50,female,0,0
1118463,2,44,female,0,0
1118465,2.5,27,female,0,0
1118467,4,33,female,0,0
1118468,5.5,58,female,0,0
1118470,7,42,female,0,0
1118471,4.5,50,female,0,0
1118472,3.5,48,female,0,0
1118473,3.5,43,female,0,0
1118474,6.5,45,female,0,0
1118475,4,39,female,0,0
1118476,3.5,42,female,0,0
1118477,4,50,female,0,0
1118478,7,32,female,0,0
1118480,3,47,female,0,0
1118481,7,36,female,0,0
1118482,7,48,female,0,0
1118483,6,41,female,0,0
1118484,4.5,54,female,0,0
1118485,7,46,female,0,0
1118487,6.5,47,female,0,0
1118488,7,48,female,0,0
1118490,5,32,female,0,0
1118493,4,51,female,0,0
1118494,1.5,29,female,0,0
1118495,4,45,female,0,0
1118496,5.5,30,female,0,0
1118497,2.5,37,female,0,0
1118498,7,37,female,0,0
1118499,2,47,female,0,0
1118500,7,49,female,0,0
1118501,6,36,female,0,0
1118502,2,40,female,0,0
1118505,5.5,46,female,0,0
1118507,5,25,female,0,0
1118508,6,52,female,0,0
1118509,4.5,55,female,0,0
1118510,7,34,female,0,0
1118511,1.5,47,female,1,0
1118514,3.5,42,female,0,0
1118516,1.5,48,female,0,0
1118517,5.5,54,female,0,0
1118518,3.5,53,female,0,0
1118521,1.75,39,female,0,0
1118522,3,39,female,0,0
1118523,7,32,female,0,0
1118524,6,44,female,0,0
1118525,6,35,female,0,0
1118526,2,39,female,0,0
1118527,5,45,female,0,0
1118528,6,58,female,0,0
1118530,1.5,55,female,0,0
1118531,7,57,female,0,0
1118533,3,58,female,0,0
1118535,5,41,female,1,0
1118536,5.5,43,female,0,0
1118537,5.5,51,female,0,0
1118538,4,40,female,0,0
1118540,3,63,female,0,0
1118541,1.5,53,female,0,0
1118542,2.5,41,female,0,0
1118543,4,39,female,0,0
1118544,7,23,female,0,0
1118546,6,41,female,0,0
1118547,6,37,female,0,0
1118548,6,54,female,0,0
1118549,1.25,48,female,0,0
1118550,3,30,female,0,0
1118551,2,49,female,0,0
1118552,2.5,62,female,0,0
1118553,2,65,female,0,0
1118557,3.5,46,female,0,0
1118558,3,36,female,0,0
1118560,1.5,33,female,0,0
1118561,5.5,45,female,0,0
1118562,6.5,47,female,0,0
1118563,7,21,female,0,0
1118565,3,55,female,0,0
1118566,7,55,female,0,0
1118568,3.5,47,female,0,0
1118569,7,63,female,0,0
1118570,7,44,female,0,0
1118572,3,41,female,0,0
1118574,7,43,female,0,0
1118575,5,39,female,0,0
1118576,6,16,female,0,0
1118580,5,26,female,1,0
1118582,3,63,male,1,0
1118583,1.25,43,male,1,0
1118589,7,62,male,0,1
1118597,2.5,45,male,0,1
1118599,3.5,33,male,0,1
1118601,5,46,male,0,1
1118603,2,33,male,0,1
1118604,2.5,49,male,0,1
1118605,5.5,55,male,0,1
1118606,2,55,male,0,1
1118610,7,47,male,0,1
1118611,3.5,61,male,0,1
1118612,2,57,male,0,1
1118613,2,48,male,0,1
1118614,5.5,54,male,0,1
1118616,3.5,53,female,1,0
1118618,4,34,female,1,0
1118619,5,37,female,1,0
1118621,1.5,57,female,1,0
1118622,4.5,53,female,0,0
1118623,2,51,female,1,0
1118624,2,64,female,1,0
1118627,3,60,female,1,0
1118628,4,51,female,0,0
1118629,3.5,29,female,1,0
1118631,5.5,35,female,1,0
1118633,3,43,female,1,0
1118635,1.5,52,female,1,0
1118636,3.5,58,female,1,0
1118637,1.25,46,female,1,0
1118638,2,57,female,1,0
1118639,5.5,54,female,1,0
1118640,6.5,37,female,1,0
1118641,3.5,51,female,1,0
1118644,2.5,44,male,0,1
1118646,2,51,male,0,1
1118652,5.5,33,male,0,1
1118653,4,45,female,0,1
1118655,1.5,45,male,0,1
1118659,1.5,56,female,0,1
1118660,3.5,31,female,0,1
1118661,7,43,female,0,1
1118662,3,46,female,0,1
1118664,2,45,female,0,1
1118666,5.5,36,female,0,1
1118667,6,40,female,0,1
1118671,3,36,female,0,1
1118672,2.5,48,female,0,1
1118673,7,51,female,0,1
1118674,4.5,55,female,0,1
1118675,3.5,52,female,0,1
1118676,6,61,female,0,1
1118677,4,47,female,0,1
1118678,2,50,female,0,1
1118679,7,40,female,0,1
1118680,6,51,female,0,1
1118681,4.5,51,female,0,1
1118683,4.5,42,female,0,1
1118684,1.5,44,female,0,1
1118686,7,43,female,0,1
1118687,4.5,40,female,0,1
1118688,4,53,female,0,1
1118690,6.5,35,female,0,1
1118691,2,45,female,0,1
1118693,7,44,female,0,1
1118694,7,52,female,0,1
1118695,5,60,female,0,1
1118696,5.5,44,female,0,1
1118698,2.5,34,female,0,1
1118699,7,48,female,0,1
1118700,4.5,27,female,0,1
1118701,7,65,female,0,1
1118702,2,42,female,0,1
1118703,6,33,female,0,1
1118704,3.5,41,female,0,1
1118705,7,48,female,0,1
1118706,7,48,female,0,1
1118708,6,14,male,1,1
1118709,5,35,male,1,1
1118710,2,30,male,1,1
1118711,1.5,52,male,1,1
1118712,1.5,65,male,1,1
1118716,2.5,49,male,1,1
1118719,3,54,male,1,1
1118720,5.5,38,male,1,1
1118723,2.5,49,male,1,1
1118724,3,47,male,1,1
1118726,4,58,male,1,1
1118727,7,53,male,1,1
1118728,3.5,62,male,1,1
1118729,5,52,male,1,1
1118730,3,52,male,1,1
1118733,3,59,male,1,1
1118735,1.25,37,male,1,1
1118737,1.5,69,male,1,1
1118739,3,48,male,1,1
1118740,4,55,male,1,1
1118741,3,58,male,1,1
1118742,4.5,53,male,0,0
1118744,5.5,62,male,1,1
1118748,5,56,male,0,1
1118751,7,49,male,0,1
1118753,4,50,male,0,1
1118760,5,65,male,1,1
1118761,4.5,16,female,0,1
1118762,2,44,female,0,1
1118763,1.5,48,female,0,1
1118764,3.5,53,female,0,1
1118765,7,39,female,0,1
1118766,7,56,female,0,1
1118767,3.5,53,female,0,1
1118768,6,27,female,1,1
1118776,3.5,60,female,1,1
1118777,4.5,48,female,1,1
1118778,7,40,female,1,1
1118779,4,60,female,1,1
1118781,2.25,51,female,1,1
1118784,5.5,51,female,1,1
1118785,2,51,female,1,1
1118786,3,54,female,1,1
1118789,5.5,50,female,1,1
1118791,3.5,33,female,1,1
1118793,7,42,female,1,1
1118795,6.5,52,female,1,1
1118797,1.5,63,female,1,1
1118800,4,50,female,1,1
1118801,4.5,36,female,1,1
1118803,2,56,female,1,1
1118806,4.5,47,female,1,1
1118809,7,36,female,1,1
1118810,6.5,24,female,1,1
1118814,7,36,female,1,1
1118815,6.5,53,female,1,1
1118818,5.5,35,female,1,1
1118819,7,55,female,1,1
1118820,4,41,female,1,1
1118821,4.5,50,female,1,1
1118824,7,41,female,1,1
1118825,4,53,female,1,1
1118827,2.5,39,female,1,1
1118829,5,45,female,1,1
1118833,2.5,53,female,1,1
1118834,7,24,female,1,1
1118835,4,51,female,1,1
1118837,2.5,49,female,1,1
1118838,3,48,female,1,1
1118840,3,24,female,1,1
1118841,1.5,29,female,1,1
1118842,6,47,female,1,1
1118843,7,55,female,1,1
1118844,7,52,female,1,1
1118848,2.5,66,female,1,1
1118851,2.5,47,female,1,1
1118853,1.25,38,female,1,1
1118854,6.5,48,female,1,1
1118856,2,38,female,1,1
1118859,4,58,female,1,1
1118860,5.5,58,female,1,1
1118861,3,58,male,0,1
1118863,7,42,male,0,1
1118866,1.5,51,male,0,1
1118867,4,33,male,0,1
1118870,3.5,54,male,0,1
1118871,4.5,51,male,1,1
1118873,1.5,63,male,0,1
1118874,4,44,male,0,1
1118877,4.5,56,male,0,1
1118878,7,58,male,0,1
1118879,4.5,60,male,1,1
1118881,5,35,male,0,1
1118885,7,65,male,0,1
1118886,6.5,47,male,0,1
1118888,5,45,male,0,1
1118889,3.5,52,male,0,1
1118893,2.5,42,male,0,1
1118896,4,45,male,0,1
1118897,6,41,male,0,1
1118900,3,50,male,1,1
1118901,4.5,47,male,1,1
1118903,2,56,male,0,1
1118905,3.5,32,male,0,1
1118907,6,56,female,1,1
1118908,5.5,54,male,0,0
1118909,2.5,44,male,0,0
1118911,5,47,male,0,0
1118912,2,46,male,0,0
1118913,1.5,54,male,0,0
1118914,4,56,male,0,0
1118916,7,48,male,0,0
1118918,6.5,36,male,0,0
1118919,1.5,55,male,0,0
1118920,3.5,45,male,0,0
1118921,4,43,male,0,0
1118922,5,48,male,0,0
1118923,3.5,54,male,0,0
1118925,4,51,male,0,0
1118926,6.5,53,male,0,0
1118927,1.5,55,male,0,0
1118928,4,52,male,0,0
1118929,2,49,male,0,0
1118933,3,49,male,0,0
1118934,2,56,male,0,0
1118936,4.5,31,male,0,0
1118937,7,49,male,0,0
1118940,3,42,male,0,0
1118941,1.75,60,male,0,0
1118942,1.5,43,male,0,0
1118943,2,55,male,0,0
1118944,2,50,male,0,0
1118945,2.5,51,male,0,0
1118946,1.5,42,male,0,0
1118948,4,49,male,0,0
1118950,7,43,male,0,0
1118951,5,44,male,0,0
1118954,4.5,42,male,0,0
1118956,7,44,male,0,0
1118959,1.75,54,male,0,0
1118963,1.5,49,male,0,0
1118964,4,55,male,0,0
1118969,1.5,51,male,0,0
1118970,5,65,male,0,0
1118975,7,37,male,0,0
1118978,5,66,male,0,0
1118979,2.5,38,male,0,0
1118980,1.25,49,male,0,0
1118983,3,34,male,0,0
1118984,2.5,41,male,0,0
1118985,1.5,55,male,0,0
1118986,3,52,male,0,0
1118988,1.5,46,male,0,0
1118989,5,37,male,0,0
1118993,2.5,64,male,0,0
1118996,3.5,42,male,0,0
1119002,2.5,53,male,0,0
1119003,6.5,47,male,0,0
1119004,3.5,41,male,0,0
1119005,1.5,44,male,0,0
1119006,3,50,male,0,0
1119010,5.5,47,male,0,0
1119013,3.5,51,male,0,0
1119015,6.5,34,male,0,0
1119017,7,51,male,0,0
1119018,2.5,56,male,0,0
1119019,5,51,male,0,0
1119020,3,43,male,0,0
1119021,1.5,48,male,0,0
1119022,7,57,male,0,0
1119023,1.25,52,male,0,0
1119024,3,53,male,0,0
1119025,1.5,58,male,0,0
1119027,3,55,male,0,0
1119029,6.5,44,male,0,0
1119030,3.5,49,male,0,0
1119034,6.5,55,male,0,0
1119035,1.5,59,male,0,0
1119038,2,48,male,0,0
1119040,2,59,male,0,0
1119041,5.5,36,male,0,0
1119042,2.5,57,female,0,0
1119044,3,52,male,0,0
1119046,4,52,male,0,0
1119047,3,52,male,0,0
1119049,2,51,male,0,0
1119050,1.5,50,male,0,0
1119052,3.5,48,male,0,0
1119055,6.5,40,male,0,0
1119058,3,39,male,0,0
1119062,5.5,52,male,0,0
1119063,5,46,male,0,0
1119065,6,47,male,0,0
1119068,7,48,male,0,0
1119069,7,39,male,0,0
1119071,7,33,male,0,0
1119074,5,38,male,0,0
1119075,5,59,male,0,0
1119076,4,48,male,0,0
1119079,7,46,male,0,0
1119080,3,55,male,0,0
1119081,6,53,male,0,0
1119082,2,61,male,0,0
1119083,3,52,male,0,0
1119084,5,54,female,0,0
1119085,3,56,male,0,0
1119086,7,45,male,0,0
1119092,2.5,50,male,0,0
1119093,4,45,male,0,0
1119094,4,52,male,0,0
1119097,3.5,57,male,1,0
1119098,4,51,male,1,0
1119103,3.5,47,male,0,0
1119105,4,66,male,0,0
1119109,6,47,male,0,0
1119112,2,54,male,0,0
1119118,3,44,male,0,0
1119119,5,60,male,1,0
1119123,5,53,male,1,0
1119126,1.5,45,male,0,0
1119128,2,56,male,0,0
1119129,7,43,male,0,0
1119131,3.5,47,male,0,0
1119132,1.25,44,male,0,0
1119134,3,51,male,0,0
1119136,1.5,48,male,0,0
1119138,1.5,57,male,0,0
1119140,6,48,male,0,0
1119144,2,64,male,0,0
1119146,7,70,female,1,0
1119147,2,61,male,0,0
1119150,5,41,male,0,0
1119156,1.5,53,male,0,0
1119160,7,39,male,0,0
1119163,2,40,male,0,0
1119166,3.5,52,male,0,0
1119167,2,46,male,0,0
1119168,2,64,male,0,0
1119169,5.5,57,male,1,0
1119170,4,62,male,0,0
1119173,6,48,male,0,0
1119177,5.5,58,male,0,0
1119178,3.5,60,male,0,0
1119181,5,53,male,0,0
1119182,2.5,49,male,0,0
1119183,4.5,46,male,0,0
1119184,5,28,male,0,0
1119185,2,57,male,0,0
1119186,1.5,61,male,0,0
1119188,7,35,male,0,0
1119189,5,55,male,0,0
1119190,6,50,male,0,0
1119191,2,42,male,0,0
1119192,5.5,42,male,0,0
1119193,2,53,male,0,0
1119200,4,58,male,0,0
1119202,7,46,male,0,0
1119203,3.5,42,male,0,0
1119204,6,45,male,0,0
1119206,3.5,47,male,0,0
1119207,4.5,45,male,0,0
1119208,2.5,49,male,0,0
1119210,7,40,male,0,0
1119212,4.5,46,male,0,0
1119214,2,50,male,0,0
1119217,2.5,58,male,0,0
1119218,4.5,51,male,0,0
1119219,7,43,male,0,0
1119223,4,54,male,0,0
1119227,5,60,male,0,0
1119228,4,49,male,0,0
1119229,4.5,54,male,0,0
1119231,6.5,45,male,0,0
1119233,4,47,female,0,1
1119234,1.5,51,female,0,1
1119235,2,57,female,0,1
1119236,4,43,female,0,1
1119237,4.5,52,female,0,1
1119238,2.5,56,female,0,1
1119239,4,43,female,0,1
1119242,7,38,female,0,1
1119243,2.5,47,female,0,1
1119244,3,47,female,0,1
1119247,6.5,44,female,0,1
1119251,2,41,female,0,1
1119256,6,46,female,0,1
1119257,4,50,male,0,0
1119259,6,54,male,0,0
1119260,1.5,52,male,1,0
1119261,4.5,56,male,1,0
1119267,4.5,53,male,1,0
1119268,3,53,male,0,0
1119269,4,33,male,1,0
1119273,2.5,56,male,1,0
1119275,1.5,56,male,1,0
1119276,2,51,male,0,0
1119277,1.25,56,male,1,0
1119278,2,52,male,1,0
1119280,2,55,male,1,0
1119283,7,48,male,0,0
1119284,2,39,male,1,0
1119289,7,46,male,0,1
1119290,4.5,52,male,0,1
1119291,2,40,male,0,1
1119292,4.5,52,male,0,1
1119293,2,61,male,0,1
1119297,2,42,male,0,1
1119298,6,30,male,0,1
1119299,3.5,65,male,0,1
1119300,2.5,49,male,0,1
1119303,2.5,35,male,0,1
1119306,3.5,52,male,0,1
1119310,2,55,male,0,1
1119311,3.5,56,male,0,1
1119312,2.5,50,male,0,1
1119313,1.5,64,male,0,1
1119314,3,55,male,0,1
1119317,2,53,male,0,1
1119318,3,61,male,0,1
1119322,3.5,39,male,0,1
1119323,1.5,55,male,0,1
1119324,4.5,42,male,0,1
1119326,2,50,male,0,1
1119331,5,57,male,0,1
1119332,5,40,male,0,1
1119336,3.5,55,male,0,1
1119337,6,59,male,0,1
1119338,1.5,39,male,0,1
1119342,7,32,male,0,1
1119343,1.5,57,male,0,1
1119345,3.5,33,male,0,1
1119346,4.5,61,male,0,1
1119348,2,57,male,0,1
1119349,7,38,male,0,1
1119350,3,50,male,0,1
1119354,7,62,male,0,1
1119355,3.5,42,male,0,1
1119356,4,47,male,0,1
1119358,3.5,54,male,0,1
1119359,3.5,46,male,0,1
1119360,5,62,male,0,1
1119362,3.5,48,male,0,1
1119367,3,58,male,0,1
1119371,7,47,male,0,1
1119372,3,52,male,0,1
1119374,2,55,male,0,1
1119376,7,60,male,0,1
1119377,1.5,66,male,0,1
1119378,7,63,male,0,1
1119382,7,53,male,0,1
1119384,3.5,35,female,0,1
1119385,2.5,48,female,0,1
1119386,5,41,female,0,1
1119388,6,32,female,0,1
1119389,6,50,female,0,1
1119391,3.5,27,female,0,1
1119393,5.5,30,female,0,1
1119395,5,15,female,0,1
1119397,7,42,female,0,1
1119399,7,40,female,0,1
1119401,3.5,44,female,0,1
1119402,2.5,44,female,0,1
1119403,2.5,57,female,0,1
1119404,5.5,55,female,0,1
1119405,5,48,female,0,1
1119406,2.5,42,female,0,1
1119407,7,52,female,0,1
1119411,1.5,58,female,0,1
1119412,4.5,60,female,0,1
1119413,3.5,31,female,0,1
1119415,1.5,44,female,0,1
1119417,4,58,female,0,1
1119419,5.5,31,female,0,1
1119420,5,35,female,0,1
1119421,5.5,42,female,0,1
1119422,7,23,female,0,1
1119423,7,26,female,0,1
1119424,4.5,53,female,0,1
1119425,5.5,35,female,0,1
1119426,6,49,female,0,1
1119427,5,41,female,0,1
1119428,7,32,female,0,1
1119433,7,50,female,0,1
1119434,3,47,female,0,1
1119435,7,30,female,0,1
1119436,2.5,48,female,0,1
1119437,2.5,29,female,0,1
1119438,7,27,female,1,1
1119439,5,51,female,0,1
1119440,3.5,43,female,0,1
1119441,6,57,female,0,1
1119442,2.5,28,female,0,1
