trialorder,RT,accuracy,itemname,subjectid,group,gender,age.months,Voice,Nasal,Fricative,Liquid_SV,Bilabials,Labiodentals,Alveolars,Palatals,Velars,Glottals,task,logrt,Length,Ortho_N,BG_Sum,BG_Mean,BG_Freq_By_Pos,TOWREW_skill,TOWRENW_skill,spoonerisms,OLD,PLD,Lg.UK.CDcount,brookesIMG,AoA_Kup_lem,regularity
130,667.7,1,put,naming128,TDadult,Female,696,0,0,0,0,1,0,0,0,0,0,naming,2.824581376,3,15,1338,669,574,2.340909091,1.355555556,28,1.05,1.05,4.568706152,2.586206897,3.72,0
19,897.7,1,range,naming128,TDadult,Female,696,1,0,0,1,0,0,1,0,0,0,naming,2.953131225,5,0,11723,2930.75,1621,2.340909091,1.355555556,28,1.65,1.7,3.908324139,2.931034483,7.11,0
85,609.1,1,rash,naming128,TDadult,Female,696,1,0,0,1,0,0,1,0,0,0,naming,2.7846886,4,11,5857,1952.333,881,2.340909091,1.355555556,28,1.25,1,2.798650645,5.172413793,5.78,1
119,703.3,1,reach,naming128,TDadult,Female,696,1,0,0,1,0,0,1,0,0,0,naming,2.847140617,5,8,9338,2334.5,2799,2.340909091,1.355555556,28,1.45,1.25,3.960756091,4,4.89,1
47,732.6,1,real,naming128,TDadult,Female,696,1,0,0,1,0,0,1,0,0,0,naming,2.864866914,4,14,9421,3140.333,2432,2.340909091,1.355555556,28,1.15,1.85,4.421192468,2.517241379,4.95,0
95,634.4,1,rear,naming128,TDadult,Female,696,1,0,0,1,0,0,1,0,0,0,naming,2.802363174,4,16,9322,3107.333,2630,2.340909091,1.355555556,28,1.1,1,3.294466226,4,6.89,0
29,807.3,1,rent,naming128,TDadult,Female,696,1,0,0,1,0,0,1,0,0,0,naming,2.907034952,4,15,11376,3792,2427,2.340909091,1.355555556,28,1.2,1,3.44870632,3.931034483,8.89,1
158,589.1,1,rinse,naming128,TDadult,Female,696,1,0,0,1,0,0,1,0,0,0,naming,2.770189023,5,0,13656,3414,1454,2.340909091,1.355555556,28,1.95,1.6,2.491361694,4.965517241,4.95,1
12,861.4,1,roast,naming128,TDadult,Female,696,1,0,0,1,0,0,1,0,0,0,naming,2.935204867,5,4,7580,1895,1123,2.340909091,1.355555556,28,1.75,1.1,3.118264726,5.344827586,8.5,0
38,645.4,1,saw,naming128,TDadult,Female,696,0,0,1,0,0,0,1,0,0,0,naming,2.809828961,3,15,962,481,409,2.340909091,1.355555556,28,1.1,1,4.357839597,4.793103448,5.3585,0
140,692.2,1,scarce,naming128,TDadult,Female,696,0,0,1,0,0,0,1,0,0,0,naming,2.840231595,6,0,7709,1541.8,1136,2.340909091,1.355555556,28,1.95,1.85,2.763427994,2.137931034,10.53,0
137,536.3,1,scold,naming128,TDadult,Female,696,0,0,1,0,0,0,1,0,0,0,naming,2.729407797,5,1,4977,1244.25,677,2.340909091,1.355555556,28,1.85,1.7,1.556302501,5.068965517,8.53,0
104,635.5,1,sense,naming128,TDadult,Female,696,0,0,1,0,0,0,1,0,0,0,naming,2.803115555,5,2,9734,2433.5,1753,2.340909091,1.355555556,28,1.8,1.2,4.225980885,2.862068966,7.32,1
149,533.2,1,shall,naming128,TDadult,Female,696,0,0,1,0,0,0,0,1,0,0,naming,2.726890141,5,6,7121,1780.25,1218,2.340909091,1.355555556,28,1.65,1.25,4.19813452,1.655172414,8.42,1
100,624.1,1,share,naming128,TDadult,Female,696,0,0,1,0,0,0,0,1,0,0,naming,2.795254183,5,15,9947,2486.75,1798,2.340909091,1.355555556,28,1.1,1,4.02473189,3.655172414,4.84,0
83,640.6,1,she,naming128,TDadult,Female,696,0,0,1,0,0,0,0,1,0,0,naming,2.806586934,3,4,3044,1522,754,2.340909091,1.355555556,28,1.6,1,4.545307116,4.034482759,3.568124,1
90,607.5,1,short,naming128,TDadult,Female,696,0,0,1,0,0,0,0,1,0,0,naming,2.783546282,5,7,6246,1561.5,1227,2.340909091,1.355555556,28,1.45,1.5,4.196921945,4.620689655,4.32,0
106,571,1,shout,naming128,TDadult,Female,696,0,0,1,0,0,0,0,1,0,0,naming,2.756636108,5,6,5106,1276.5,1021,2.340909091,1.355555556,28,1.55,1.45,3.583538819,5.24137931,4.72,1
43,1175.5,1,show,naming128,TDadult,Female,696,0,0,1,0,0,0,0,1,0,0,naming,3.070222633,4,10,3175,1058.333,936,2.340909091,1.355555556,28,1.25,1,4.496680618,4.793103448,6.21,0
99,611.2,1,skate,naming128,TDadult,Female,696,0,0,1,0,0,0,1,0,0,0,naming,2.786183346,5,2,8916,2229,1126,2.340909091,1.355555556,28,1.7,1.35,2.57634135,5.896551724,5.37,1
86,538.9,1,skill,naming128,TDadult,Female,696,0,0,1,0,0,0,1,0,0,0,naming,2.731508184,5,5,3701,925.25,597,2.340909091,1.355555556,28,1.6,1.15,3.547897718,2.965517241,6.8,1
70,512.4,1,staff,naming128,TDadult,Female,696,0,0,1,0,0,0,1,0,0,0,naming,2.709609121,5,2,6077,1519.25,1145,2.340909091,1.355555556,28,1.85,1.45,3.940964493,5,10,0
153,492.4,1,stay,naming128,TDadult,Female,696,0,0,1,0,0,0,1,0,0,0,naming,2.692318044,4,8,5865,1955,1069,2.340909091,1.355555556,28,1.35,1.1,4.345412943,3,4.22,1
74,446.9,1,stood,naming128,TDadult,Female,696,0,0,1,0,0,0,1,0,0,0,naming,2.650210355,5,2,6392,1598,1114,2.340909091,1.355555556,28,1.9,1.65,3.811172695,4.172413793,4.39,0
41,781.4,1,stop,naming128,TDadult,Female,696,0,0,1,0,0,0,1,0,0,0,naming,2.892873407,4,5,5682,1894,1091,2.340909091,1.355555556,28,1.5,1.3,4.430880946,4.965517241,2.89,1
15,827,1,store,naming128,TDadult,Female,696,0,0,1,0,0,0,1,0,0,0,naming,2.91750551,5,13,12227,3056.75,1715,2.340909091,1.355555556,28,1.15,1.1,3.735918117,4.172413793,4.76,0
165,630.8,1,stuff,naming128,TDadult,Female,696,0,0,1,0,0,0,1,0,0,0,naming,2.799891685,5,4,4832,1208,941,2.340909091,1.355555556,28,1.75,1.35,4.296401902,4.655172414,5,1
143,543.2,1,swan,naming128,TDadult,Female,696,0,0,1,0,0,0,1,0,0,0,naming,2.734959761,4,10,4343,1447.667,753,2.340909091,1.355555556,28,1.4,1.55,2.963315511,6.310344828,6.31763,0
132,593.6,1,sweat,naming128,TDadult,Female,696,0,0,1,0,0,0,1,0,0,0,naming,2.773493892,5,3,6676,1669,931,2.340909091,1.355555556,28,1.7,1.55,3.234517284,5.620689655,7.26,0
37,652.5,1,swell,naming128,TDadult,Female,696,0,0,1,0,0,0,1,0,0,0,naming,2.814580516,5,5,4031,1007.75,545,2.340909091,1.355555556,28,1.6,1.4,2.811575006,4.655172414,7.42,1
60,510.8,1,swim,naming128,TDadult,Female,696,0,0,1,0,0,0,1,0,0,0,naming,2.708250889,4,6,1550,516.667,396,2.340909091,1.355555556,28,1.7,1.5,3.407050815,6.448275862,4.17,1
18,870.6,1,taste,naming128,TDadult,Female,696,0,0,0,0,0,0,1,0,0,0,naming,2.939818663,5,6,11289,2822.25,2087,2.340909091,1.355555556,28,1.6,1,3.892817824,4.379310345,4.26,0
42,783,1,test,naming128,TDadult,Female,696,0,0,0,0,0,0,1,0,0,0,naming,2.893761762,4,13,12449,4149.667,1575,2.340909091,1.355555556,28,1.25,1,4.050302404,5.068965517,6.26,1
65,555,1,thaw,naming128,TDadult,Female,696,0,0,1,0,0,0,0,0,0,0,naming,2.744292983,4,4,2694,898,733,2.340909091,1.355555556,28,1.75,1.4,2.506505032,3.517241379,8.11,0
73,597.5,1,thump,naming128,TDadult,Female,696,0,0,1,0,0,0,0,0,0,0,naming,2.77633791,5,3,3121,780.25,631,2.340909091,1.355555556,28,1.8,1.5,2.416640507,4.793103448,7.63,1
160,696.5,1,train,naming128,TDadult,Female,696,0,0,0,0,0,0,1,0,0,0,naming,2.842921121,5,6,12612,3153,2034,2.340909091,1.355555556,28,1.55,1.05,3.896526217,6.344827586,4,1
53,563.1,1,truth,naming128,TDadult,Female,696,0,0,0,0,0,0,1,0,0,0,naming,2.750585527,5,0,4617,1154.25,1148,2.340909091,1.355555556,28,1.9,1.7,3.963126441,2.931034483,4.42,0
134,679.2,1,want,naming128,TDadult,Female,696,1,0,0,0,0,0,0,0,1,0,naming,2.831997677,4,12,7165,2388.333,1437,2.340909091,1.355555556,28,1.3,1.55,4.602428985,3.379310345,4.16,0
27,782.9,1,wasp,naming128,TDadult,Female,696,1,0,0,0,0,0,0,0,1,0,naming,2.893706293,4,5,2945,981.667,899,2.340909091,1.355555556,28,1.65,1.95,2.423245874,5.931034483,5.58,0
63,688.2,1,wealth,naming128,TDadult,Female,696,1,0,0,0,0,0,0,0,1,0,naming,2.837714668,6,1,7057,1411.4,1355,2.340909091,1.355555556,28,1.95,1.6,3.444200989,4.827586207,8.76,0
127,627.2,1,weave,naming128,TDadult,Female,696,1,0,0,0,0,0,0,0,1,0,naming,2.79740605,5,3,4583,1145.75,1318,2.340909091,1.355555556,28,1.75,1.2,2.782472624,5.103448276,9.89,1
82,526.5,1,went,naming128,TDadult,Female,696,1,0,0,0,0,0,0,0,1,0,naming,2.721398376,4,15,7318,2439.333,1146,2.340909091,1.355555556,28,1.2,1.1,4.468037009,2.482758621,3.37,1
34,843.2,1,whisk,naming128,TDadult,Female,696,1,0,0,0,0,0,0,0,1,0,naming,2.925930598,5,0,4303,1075.75,754,2.340909091,1.355555556,28,1.95,1.85,2.831229694,5.689655172,8.72,1
21,955.5,1,wide,naming128,TDadult,Female,696,1,0,0,0,0,0,0,0,1,0,naming,2.980230691,4,13,3915,1305,775,2.340909091,1.355555556,28,1.25,1,3.859138297,4.137931034,5.84,1
170,742.1,1,width,naming128,TDadult,Female,696,1,0,0,0,0,0,0,0,1,0,naming,2.870462432,5,0,2653,663.25,701,2.340909091,1.355555556,28,1.9,1.75,2.810904281,3.586206897,8.78,1
92,697.8,1,wife,naming128,TDadult,Female,696,1,0,0,0,0,0,0,0,1,0,naming,2.843730965,4,9,1542,514,465,2.340909091,1.355555556,28,1.55,1.5,4.089657882,5.482758621,5.67,1
169,583.6,1,will,naming128,TDadult,Female,696,1,0,0,0,0,0,0,0,1,0,naming,2.766115283,4,16,3517,1172.333,1137,2.340909091,1.355555556,28,1,1,4.625024198,2.724137931,7.53,1
156,605.7,1,with,naming128,TDadult,Female,696,1,0,0,0,0,0,0,0,1,0,naming,2.782257574,4,3,3968,1322.667,734,2.340909091,1.355555556,28,1.7,1.45,4.641047539,2.206896552,4.441998,0
107,600.2,1,wolf,naming128,TDadult,Female,696,1,0,0,0,0,0,0,0,1,0,naming,2.778295991,4,2,1737,579,691,2.340909091,1.355555556,28,1.9,1.85,3.043362278,6.379310345,4.5,0
113,702.5,1,worm,naming128,TDadult,Female,696,1,0,0,0,0,0,0,0,1,0,naming,2.846646329,4,9,3675,1225,1103,2.340909091,1.355555556,28,1.45,1.45,2.858537198,6.24137931,3.89,0
167,684.9,1,worse,naming128,TDadult,Female,696,1,0,0,0,0,0,0,0,1,0,naming,2.835627166,5,4,6592,1648,1501,2.340909091,1.355555556,28,1.7,1.3,4.094610863,1.965517241,2.79,0
79,586.5,1,yawn,naming128,TDadult,Female,696,0,0,0,1,0,0,0,1,0,0,naming,2.768268016,4,7,505,168.333,156,2.340909091,1.355555556,28,1.65,1.3,2.359835482,6.413793103,5.3,0
144,544,1,yet,naming128,TDadult,Female,696,0,0,0,1,0,0,0,1,0,0,naming,2.7355989,3,13,1536,768,405,2.340909091,1.355555556,28,1.25,1.25,4.398287305,1.793103448,6.95705,1
134,556.4,1,act,naming129,TDadult,Male,264,1,0,0,0,0,0,0,0,0,0,naming,2.745387121,3,5,2603,1301.5,258,2.244444444,1.4,30,1.5,1,4.034066679,4,6.42,1
148,491.3,1,ask,naming129,TDadult,Male,264,1,0,0,0,0,0,0,0,0,0,naming,2.691346764,3,4,1678,839,207,2.244444444,1.4,30,1.5,1.55,4.358144325,3.275862069,2.89,0
151,469.4,1,both,naming129,TDadult,Male,264,1,0,0,0,1,0,0,0,0,0,naming,2.671543085,4,4,2992,997.333,860,2.244444444,1.4,30,1.65,1.25,4.437179582,2.413793103,4.772365,0
101,518.5,1,box,naming129,TDadult,Male,264,1,0,0,0,1,0,0,0,0,0,naming,2.714748761,3,10,860,430,380,2.244444444,1.4,30,1.4,1.05,4.051846838,6.034482759,4.3,1
18,639.3,1,broad,naming129,TDadult,Male,264,1,0,0,0,1,0,0,0,0,0,naming,2.805704704,5,2,4189,1047.25,1348,2.244444444,1.4,30,1.7,1.35,3.390935107,2.931034483,10.5,0
66,494.6,1,bronze,naming129,TDadult,Male,264,1,0,0,0,1,0,0,0,0,0,naming,2.694254112,6,0,7848,1569.6,1397,2.244444444,1.4,30,2.05,1.85,3.246005904,5.344827586,10,1
29,434.5,1,calf,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,1,0,naming,2.637989781,4,3,4968,1656,1239,2.244444444,1.4,30,1.85,1.1,2.819543936,5.724137931,6.63,0
21,510.8,1,can,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,1,0,naming,2.708250889,3,15,5286,2643,1371,2.244444444,1.4,30,1,1,4.63597607,5.24137931,4.32,1
141,497.2,1,care,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,1,0,naming,2.69653112,4,24,9310,3103.333,2195,2.244444444,1.4,30,1,1,4.227783901,4.24137931,5.65,0
31,513.3,1,carve,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,1,0,naming,2.710371264,5,3,6886,1721.5,2072,2.244444444,1.4,30,1.65,1.6,2.773786445,4.034482759,6.35,1
155,435.6,1,chance,naming129,TDadult,Male,264,0,0,1,0,0,0,0,1,0,0,naming,2.639087871,6,2,9175,1835,1687,2.244444444,1.4,30,1.75,1.7,4.363442741,2.75862069,7.78,0
116,442.2,1,cheat,naming129,TDadult,Male,264,0,0,1,0,0,0,0,1,0,0,naming,2.645618738,5,4,9262,2315.5,1502,2.244444444,1.4,30,1.7,1.45,3.048441804,3.344827586,5.11,1
158,475.7,1,cheer,naming129,TDadult,Male,264,0,0,1,0,0,0,0,1,0,0,naming,2.677333151,5,3,10298,2574.5,2421,2.244444444,1.4,30,1.75,1.2,3.499687083,4.862068966,5,0
125,470.7,1,chew,naming129,TDadult,Male,264,0,0,1,0,0,0,0,1,0,0,naming,2.672744198,4,4,3575,1191.667,850,2.244444444,1.4,30,1.75,1.5,3.003460532,5.068965517,4.05,1
150,574.4,1,child,naming129,TDadult,Male,264,0,0,1,0,0,0,0,1,0,0,naming,2.759214431,5,3,4364,1091,1170,2.244444444,1.4,30,1.85,1.85,4.058312121,6.068965517,5.14536,0
47,536,1,choice,naming129,TDadult,Male,264,0,0,1,0,0,0,0,1,0,0,naming,2.72916479,6,0,6985,1397,1328,2.244444444,1.4,30,1.95,2,4.095134467,2.827586207,5.17,1
16,454.3,1,chop,naming129,TDadult,Male,264,0,0,1,0,0,0,0,1,0,0,naming,2.657342737,4,7,3462,1154,1000,2.244444444,1.4,30,1.45,1.4,3.283527365,5.24137931,6.74,1
15,512.7,1,chose,naming129,TDadult,Male,264,0,0,1,0,0,0,0,1,0,0,naming,2.709863317,5,6,5587,1396.75,1360,2.244444444,1.4,30,1.55,1.75,3.63748973,2.310344828,4.74,0
96,506.5,1,class,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,1,0,naming,2.70457945,5,8,5621,1405.25,1293,2.244444444,1.4,30,1.5,1.2,3.98583049,5.24137931,4.95,0
58,492.2,1,clean,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,1,0,naming,2.692141609,5,3,9293,2323.25,1302,2.244444444,1.4,30,1.7,1.45,4.025756315,5.448275862,3.89,1
89,477.8,1,clerk,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,1,0,naming,2.679246145,5,1,10427,2606.75,1097,2.244444444,1.4,30,1.9,1.8,2.705007959,4.551724138,6.74,0
165,482.6,1,club,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,1,0,naming,2.683587318,4,1,1537,512.333,571,2.244444444,1.4,30,1.85,1.75,3.954435486,5.517241379,5.89,1
49,453.5,1,coast,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,1,0,naming,2.656577291,5,3,7910,1977.5,2601,2.244444444,1.4,30,1.65,1.15,3.830075166,5.931034483,6.43,1
162,464.9,1,cod,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,1,0,naming,2.667359546,3,16,3008,1504,1887,2.244444444,1.4,30,1,1,2.772321707,5.620689655,11.5,1
91,457.2,1,cold,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,1,0,naming,2.660106222,4,12,4100,1366.667,2295,2.244444444,1.4,30,1.15,1,4.101678351,4.965517241,3.95,0
138,578.7,1,comb,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,1,0,naming,2.762453482,4,5,4120,1373.333,2479,2.244444444,1.4,30,1.6,1,2.718501689,6.24137931,5.5,0
115,510.7,1,cook,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,1,0,naming,2.708165858,4,11,3628,1209.333,2268,2.244444444,1.4,30,1.25,1.15,3.70018433,6.103448276,4.22,0
149,489.8,1,cope,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,1,0,naming,2.690018781,4,17,4887,1629,2233,2.244444444,1.4,30,1,1,3.682776646,2.931034483,9.44,1
28,435.8,1,cost,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,1,0,naming,2.639287226,4,9,6883,2294.333,2731,2.244444444,1.4,30,1.4,1.25,4.130848183,3.551724138,5.67,1
26,533.1,1,cough,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,1,0,naming,2.726808683,5,6,4940,1235,2485,2.244444444,1.4,30,1.7,1.35,2.854306042,5.931034483,4.32,0
52,491.2,1,could,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,1,0,naming,2.691258358,5,2,5512,1378,2434,2.244444444,1.4,30,1.85,1.4,4.616223371,2.137931034,4.32,0
83,494.4,1,deal,naming129,TDadult,Male,264,1,0,0,0,0,0,1,0,0,0,naming,2.694078462,4,16,7480,2493.333,1923,2.244444444,1.4,30,1.05,1,4.26883529,3.379310345,6,1
62,503.3,1,death,naming129,TDadult,Male,264,1,0,0,0,0,0,1,0,0,0,naming,2.70182693,5,1,9920,2480,2308,2.244444444,1.4,30,1.85,1.5,4.093631777,5.379310345,5.37,0
121,516.7,1,down,naming129,TDadult,Male,264,1,0,0,0,0,0,1,0,0,0,naming,2.713238462,4,4,1439,479.667,485,2.244444444,1.4,30,1.55,1.3,4.578730872,4.620689655,4.93222,1
67,550.2,1,draw,naming129,TDadult,Male,264,1,0,0,0,0,0,1,0,0,0,naming,2.740520586,4,5,3732,1244,1081,2.244444444,1.4,30,1.55,1.65,3.890253305,5.103448276,4.11,0
42,503.6,1,ease,naming129,TDadult,Male,264,1,0,0,0,0,0,0,0,0,0,naming,2.702085721,4,6,5298,1766,777,2.244444444,1.4,30,1.4,1,3.457276186,1.965517241,9.11,0
56,460.7,1,eat,naming129,TDadult,Male,264,1,0,0,0,0,0,0,0,0,0,naming,2.663418212,3,11,5996,2998,651,2.244444444,1.4,30,1,1,4.102982231,5.931034483,2.78,1
129,501.8,1,eye,naming129,TDadult,Male,264,1,0,0,0,0,0,0,0,0,0,naming,2.700530657,3,8,418,209,70,2.244444444,1.4,30,1.45,1,4.174612142,6.75862069,3.75,0
50,461.9,1,face,naming129,TDadult,Male,264,0,0,1,0,0,1,0,0,0,0,naming,2.664547962,4,11,3524,1174.667,824,2.244444444,1.4,30,1.2,1,4.375059754,6.206896552,3.75,1
135,575,1,fact,naming129,TDadult,Male,264,0,0,1,0,0,1,0,0,0,0,naming,2.759667845,4,5,3031,1010.333,735,2.244444444,1.4,30,1.55,1.25,4.377306251,3.034482759,6.47,1
109,517.5,1,fade,naming129,TDadult,Male,264,0,0,1,0,0,1,0,0,0,0,naming,2.713910354,4,11,4080,1360,803,2.244444444,1.4,30,1.35,1,2.972202838,3.827586207,6.95,1
76,426,1,faith,naming129,TDadult,Male,264,0,0,1,0,0,1,0,0,0,0,naming,2.629409599,5,0,4847,1211.75,1118,2.244444444,1.4,30,1.95,1.4,3.651859269,3.172413793,7.62,1
25,437.9,1,fall,naming129,TDadult,Male,264,0,0,1,0,0,1,0,0,0,0,naming,2.641374945,4,12,5109,1703,1365,2.244444444,1.4,30,1.3,1,4.103803721,4.689655172,4.71,0
152,375.6,1,FALSE,naming129,TDadult,Male,264,0,0,1,0,0,1,0,0,0,0,naming,2.574725584,5,0,5938,1484.5,1245,2.244444444,1.4,30,2,1.75,3.493736802,3,6.72,0
55,546.8,1,far,naming129,TDadult,Male,264,0,0,1,0,0,1,0,0,0,0,naming,2.737828506,3,16,3393,1696.5,1261,2.244444444,1.4,30,1,1.05,4.474726042,3.448275862,4.878935,0
113,548.7,1,farm,naming129,TDadult,Male,264,0,0,1,0,0,1,0,0,0,0,naming,2.73933496,4,6,3976,1325.333,1478,2.244444444,1.4,30,1.55,1.6,3.663229635,5.896551724,3.85,1
132,534.5,1,fast,naming129,TDadult,Male,264,0,0,1,0,0,1,0,0,0,0,naming,2.72794771,4,11,5445,1815,1437,2.244444444,1.4,30,1.3,1.05,4.129012793,4.862068966,3.738636,0
20,544.5,1,fault,naming129,TDadult,Male,264,0,0,1,0,0,1,0,0,0,0,naming,2.735997884,5,2,2302,575.5,628,2.244444444,1.4,30,1.8,1.35,3.844290743,2.965517241,6.94,0
33,556.9,1,fear,naming129,TDadult,Male,264,0,0,1,0,0,1,0,0,0,0,naming,2.745777218,4,12,5351,1783.667,1368,2.244444444,1.4,30,1.25,1,3.93166124,4.275862069,4.79,0
157,529.3,1,feel,naming129,TDadult,Male,264,0,0,1,0,0,1,0,0,0,0,naming,2.723701894,4,9,3175,1058.333,551,2.244444444,1.4,30,1.4,1,4.479647279,3.862068966,5.11,1
156,683.8,1,from,naming129,TDadult,Male,264,0,0,1,0,0,1,0,0,0,0,naming,2.834929096,4,2,3738,1246,1177,2.244444444,1.4,30,1.9,1.7,4.625528515,2.137931034,4.441998,1
40,467,1,front,naming129,TDadult,Male,264,0,0,1,0,0,1,0,0,0,0,naming,2.669316881,5,2,10145,2536.25,1569,2.244444444,1.4,30,1.8,1.75,4.338635752,3.75862069,5.187988,0
73,528.3,1,gain,naming129,TDadult,Male,264,1,0,0,0,0,0,0,0,1,0,naming,2.722880611,4,9,8428,2809.333,939,2.244444444,1.4,30,1.35,1,3.507990725,2.827586207,7.11,1
105,556.9,1,get,naming129,TDadult,Male,264,1,0,0,0,0,0,0,0,1,0,naming,2.745777218,3,14,2565,1282.5,520,2.244444444,1.4,30,1.2,1.05,4.625888384,2.448275862,3.17,0
169,468.9,1,give,naming129,TDadult,Male,264,1,0,0,0,0,0,0,0,1,0,naming,2.671080233,4,7,3352,1117.333,586,2.244444444,1.4,30,1.5,1.65,4.550350672,3.75862069,4.28,0
84,411.2,1,glass,naming129,TDadult,Male,264,1,0,0,0,0,0,0,0,1,0,naming,2.614053106,5,3,5478,1369.5,1112,2.244444444,1.4,30,1.75,1.5,3.852296966,6.172413793,4.47,0
93,516.2,1,gloom,naming129,TDadult,Male,264,1,0,0,0,0,0,0,0,1,0,naming,2.712818,5,2,4048,1012,799,2.244444444,1.4,30,1.8,1.45,2.862727528,4.034482759,9,1
79,421.3,1,good,naming129,TDadult,Male,264,1,0,0,0,0,0,0,0,1,0,naming,2.624591459,4,8,1822,607.333,677,2.244444444,1.4,30,1.4,1.5,4.619416843,3.862068966,3.55,0
57,535.9,1,grace,naming129,TDadult,Male,264,1,0,0,0,0,0,0,0,1,0,naming,2.729083757,5,8,6954,1738.5,1773,2.244444444,1.4,30,1.4,1,3.335858911,2.517241379,7.287417,1
43,556.9,1,grant,naming129,TDadult,Male,264,1,0,0,0,0,0,0,0,1,0,naming,2.745777218,5,4,10359,2589.75,2000,2.244444444,1.4,30,1.7,1.55,3.457276186,3.034482759,12.008468,0
128,620,1,guard,naming129,TDadult,Male,264,1,0,0,0,0,0,0,0,1,0,naming,2.792391689,5,0,4407,1101.75,801,2.244444444,1.4,30,1.95,1.25,3.458033192,5.586206897,6.25,1
72,440.8,1,guide,naming129,TDadult,Male,264,1,0,0,0,0,0,0,0,1,0,naming,2.644241586,5,3,4260,1065,761,2.244444444,1.4,30,1.75,1,3.635785236,4.379310345,7.11,1
35,554.7,1,halt,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,0,1,naming,2.744058166,4,9,4580,1526.667,1078,2.244444444,1.4,30,1.4,1.3,3.172894698,3.724137931,8.11,0
110,451.8,1,hang,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,0,1,naming,2.654946227,4,10,8547,2849,1439,2.244444444,1.4,30,1.4,1,4.066512278,5.206896552,6.68,1
27,432.6,1,hate,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,0,1,naming,2.636086515,4,16,9721,3240.333,1602,2.244444444,1.4,30,1,1,3.894814329,3.689655172,5.53,1
163,513,1,have,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,0,1,naming,2.710117365,4,12,3429,1143,891,2.244444444,1.4,30,1.2,1.1,4.64073975,2.931034483,3.72,0
124,467.2,1,head,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,0,1,naming,2.669502834,4,13,4615,1538.333,1307,2.244444444,1.4,30,1.15,1,4.433433786,5.827586207,3.42,0
160,524.3,1,heat,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,0,1,naming,2.719579858,4,11,7745,2581.667,1416,2.244444444,1.4,30,1.2,1,3.764848357,5.034482759,5.33,1
161,501.2,1,help,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,0,1,naming,2.700011062,4,7,3566,1188.667,816,2.244444444,1.4,30,1.55,1.5,4.514228887,4.379310345,3.65,1
140,533.5,1,her,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,0,1,naming,2.727134424,3,6,7911,3955.5,985,2.244444444,1.4,30,1.3,1.25,4.52928916,4.103448276,5.092075,0
126,526.5,1,his,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,0,1,naming,2.721398376,3,6,3845,1922.5,976,2.244444444,1.4,30,1.4,1,4.596575105,4,3.685351,0
75,536.9,1,hit,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,0,1,naming,2.729893404,3,15,3263,1631.5,397,2.244444444,1.4,30,1,1,4.265266048,5.827586207,4.75,1
54,377.3,1,house,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,0,1,naming,2.576686805,5,5,6368,1592,1449,2.244444444,1.4,30,1.6,1.65,4.392098727,6.551724138,3.16,0
22,469.8,1,hurt,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,0,1,naming,2.671913012,4,5,2647,882.333,922,2.244444444,1.4,30,1.65,1.2,3.894149847,5,4,1
106,533.7,1,ice,naming129,TDadult,Male,264,1,0,0,0,0,0,0,0,0,0,naming,2.727297203,3,4,3939,1969.5,73,2.244444444,1.4,30,1.45,1,3.818489822,5.965517241,3.86,1
100,448.3,1,job,naming129,TDadult,Male,264,1,0,0,0,0,0,0,1,0,0,naming,2.651568739,3,14,503,251.5,220,2.244444444,1.4,30,1.2,1.45,4.412913926,4.724137931,5.39,0
65,506.1,1,join,naming129,TDadult,Male,264,1,0,0,0,0,0,0,1,0,0,naming,2.704236337,4,3,7389,2463,642,2.244444444,1.4,30,1.75,1.6,4.178861887,4,5.83,1
131,496.2,1,keep,naming129,TDadult,Male,264,0,0,0,0,0,0,0,0,1,0,naming,2.69565676,4,9,2442,814,395,2.244444444,1.4,30,1.5,1,4.509847434,2.689655172,4.42,1
